Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),2.41054343,65.81637416,1.751913017,,,,
Circle (Diameter),2.64791493,77.242765,1.836145419,,,,
Circle (Diameter),3.683333932,56.23105112,2.165586853,,,,
Circle (Diameter),3.225384695,59.23824156,2.026496321,,,,
Circle (Diameter),3.375350057,70.20350233,2.073072399,,,,
Circle (Diameter),2.515725423,63.28219705,1.789726541,,,,
Circle (Diameter),2.297701124,68.15766052,1.710416304,,,,
Circle (Diameter),3.942900698,70.37402857,2.240593022,,,,
Circle (Diameter),2.504922417,77.6379349,1.785879693,,,,
Circle (Diameter),3.156834713,64.03110858,2.004845828,,,,
Circle (Diameter),3.679798402,75.20638806,2.16454726,,,,
Circle (Diameter),3.670075697,76.95188118,2.161685803,,,,
Circle (Diameter),2.955898805,66.34864515,1.939991559,,,,
Circle (Diameter),2.824691389,60.22554056,1.896446355,,,,
Circle (Diameter),3.705627407,56.78431968,2.172130602,,,,
Circle (Diameter),3.41866029,56.99930864,2.086330144,,,,
Circle (Diameter),3.831727948,61.10839233,2.208779651,,,,
Circle (Diameter),2.624639363,67.76315451,1.828057611,,,,
Circle (Diameter),2.406615065,74.79778191,1.750484924,,,,
Circle (Diameter),2.872421033,72.945702,1.912401644,,,,
Circle (Diameter),4.226332287,65.60101333,2.319727009,,,,
Circle (Diameter),2.235240109,77.71196418,1.687008032,,,,
Circle (Diameter),3.84979843,68.29877888,2.213981843,,,,
Circle (Diameter),3.487701318,56.22957701,2.10729192,,,,
Circle (Diameter),2.438729454,56.52290323,1.762125643,,,,
Circle (Diameter),2.434113625,66.69825194,1.760457248,,,,
Circle (Diameter),2.676199164,60.70462365,1.845925948,,,,
Circle (Diameter),3.606337963,55.54364744,2.142832729,,,,
Circle (Diameter),2.693385764,94.14985591,1.851843747,,,,
Circle (Diameter),1.547332523,91.72758896,1.403611398,,,,
Circle (Diameter),2.291841091,88.90910877,1.708233798,,,,
Circle (Diameter),2.529865441,71.90308253,1.794749209,,,,
Circle (Diameter),3.715572878,85.18311394,2.175043521,,,,
Circle (Diameter),4.426625608,92.48074015,2.374058713,,,,
Circle (Diameter),3.039486145,96.49607582,1.967230021,,,,
Circle (Diameter),1.71890986,95.5664838,1.479386362,,,,
Circle (Diameter),2.883242733,94.23929059,1.916000696,,,,
Circle (Diameter),2.582140188,102.9948609,1.8131969,,,,
Circle (Diameter),2.927850518,99.7398065,1.930765408,,,,
Circle (Diameter),3.124519734,86.98346125,1.994558117,,,,
Circle (Diameter),3.727073322,90.53854286,2.178407019,,,,
Circle (Diameter),3.07840179,92.1881514,1.979783547,,,,
Circle (Diameter),3.102215842,81.48543725,1.987426448,,,,
Circle (Diameter),2.767657459,76.86228469,1.877202952,,,,
Circle (Diameter),3.025546212,79.72662673,1.962713704,,,,
Circle (Diameter),2.336565042,86.62332595,1.724820863,,,,
Circle (Diameter),3.546783527,93.35249833,2.125065891,,,,
Circle (Diameter),2.842119932,84.21664757,1.902287961,,,,
Circle (Diameter),3.001035164,90.87501306,1.954747208,,,,
Circle (Diameter),3.122777242,79.83798581,1.994001874,,,,
Circle (Diameter),2.362818582,75.67808708,1.734483801,,,,
Circle (Diameter),4.662442802,80.0821802,2.436474205,,,,
Circle (Diameter),2.700281118,69.55546296,1.85421269,,,,
Circle (Diameter),2.616641522,73.80815801,1.825270243,,,,
Circle (Diameter),2.338191367,69.68966678,1.725421025,,,,
Circle (Diameter),3.026475541,70.51912853,1.963015115,,,,
Circle (Diameter),3.681071545,71.83239506,2.164921675,,,,
Circle (Diameter),2.663456462,69.1415665,1.841526023,,,,
Circle (Diameter),2.500010752,84.02428931,1.784127953,,,,
Circle (Diameter),3.074800641,74.88258339,1.978625222,,,,
Circle (Diameter),3.878321591,73.13177866,2.222168404,,,,
Circle (Diameter),3.081305943,84.99397722,1.980717187,,,,
Circle (Diameter),2.307639682,73.25865848,1.71411146,,,,
Circle (Diameter),2.51290519,78.90848444,1.788723081,,,,
Circle (Diameter),2.665431286,79.12536923,1.842208598,,,,
Circle (Diameter),2.392208606,83.66881135,1.745237691,,,,
Circle (Diameter),3.731836133,95.32796835,2.179798463,,,,
Circle (Diameter),2.713872552,77.63863768,1.858873275,,,,
Circle (Diameter),3.178536973,76.30460503,2.011725371,,,,
Circle (Diameter),2.50930404,63.10575073,1.787440946,,,,
Circle (Diameter),3.893190853,76.47600046,2.226424162,,,,
Circle (Diameter),2.806224606,71.12166172,1.890237059,,,,
Circle (Diameter),2.93911863,97.08211211,1.934477208,,,,
Circle (Diameter),2.740242258,74.73189655,1.867882439,,,,
Circle (Diameter),2.400688732,100.8414434,1.748328295,,,,
Circle (Diameter),2.49292462,73.31846244,1.781597656,,,,
Circle (Diameter),1.428959261,96.79990576,1.348854121,,,,
Circle (Diameter),2.384890142,99.68886581,1.74256605,,,,
Circle (Diameter),2.784733876,77.01289097,1.882985208,,,,
