Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),2.442617093,86.97042182,1.763529607,,,,
Circle (Diameter),2.049482536,60.63207134,1.615389182,,,,
Circle (Diameter),2.31088668,50.08817801,1.715316969,,,,
Circle (Diameter),3.155874036,60.97843214,2.004540751,,,,
Circle (Diameter),2.751427733,57.71651549,1.871690838,,,,
Circle (Diameter),2.853850443,64.00544121,1.906209652,,,,
Circle (Diameter),3.850312348,49.14551726,2.214129613,,,,
Circle (Diameter),3.539547861,58.2553618,2.12289715,,,,
Circle (Diameter),2.204453443,62.90340185,1.675349903,,,,
Circle (Diameter),2.534859232,58.2405024,1.796519695,,,,
Circle (Diameter),2.516657606,53.98807823,1.790058095,,,,
Circle (Diameter),1.775018467,47.51175578,1.503337522,,,,
Circle (Diameter),2.665972641,53.66120657,1.842395666,,,,
Circle (Diameter),2.14194288,93.97544081,1.651425559,,,,
Circle (Diameter),3.561381457,84.27534537,2.129434598,,,,
Circle (Diameter),2.356570046,92.69022671,1.732188839,,,,
Circle (Diameter),2.418079051,88.34566006,1.754649216,,,,
Circle (Diameter),2.948606803,89.45840809,1.937597168,,,,
Circle (Diameter),3.339103416,68.27867139,2.061911374,,,,
Circle (Diameter),3.154576401,72.21905305,2.004128594,,,,
Circle (Diameter),3.898422617,77.90598211,2.227919621,,,,
Circle (Diameter),4.931290688,75.47089088,2.505736281,,,,
Circle (Diameter),2.712537054,86.85537619,1.858415843,,,,
Circle (Diameter),3.305580505,89.23130873,2.051534991,,,,
Circle (Diameter),4.016507827,83.16092663,2.261410311,,,,
Circle (Diameter),3.336184004,96.84139794,2.061009801,,,,
Circle (Diameter),1.785975872,95.26417847,1.507970526,,,,
Circle (Diameter),3.982984916,90.08353121,2.251953352,,,,
Circle (Diameter),2.549452622,94.21205711,1.801683628,,,,
Circle (Diameter),2.795085964,92.75334085,1.886481906,,,,
Circle (Diameter),4.225799515,81.60455006,2.319580792,,,,
Circle (Diameter),3.990233113,79.33871469,2.254001462,,,,
Circle (Diameter),2.747972684,100.5749264,1.8705153,,,,
Circle (Diameter),2.688376398,73.02699331,1.850120845,,,,
Circle (Diameter),1.70382964,79.85362319,1.472882641,,,,
Circle (Diameter),3.62993732,86.07867155,2.149832491,,,,
Circle (Diameter),4.015702471,65.58283409,2.261183581,,,,
Circle (Diameter),2.525291965,77.24981132,1.793126206,,,,
Circle (Diameter),1.841142705,73.51967113,1.531083178,,,,
Circle (Diameter),2.648410645,104.9300765,1.836317283,,,,
Circle (Diameter),3.743492407,85.03343273,2.183200075,,,,
Circle (Diameter),3.838020976,76.50448786,2.210592699,,,,
Circle (Diameter),2.267578295,89.51815165,1.699167548,,,,
Circle (Diameter),2.632806887,77.05848879,1.830899736,,,,
Circle (Diameter),2.655356833,81.11601812,1.838723831,,,,
Circle (Diameter),2.642068472,72.42236898,1.834117242,,,,
Circle (Diameter),3.360042652,76.51744595,2.068366306,,,,
Circle (Diameter),3.208937879,80.66138475,2.021322984,,,,
Circle (Diameter),2.404488682,85.0288682,1.749711426,,,,
Circle (Diameter),4.543512149,81.97610549,2.405198399,,,,
Circle (Diameter),3.286855996,94.08702651,2.045716264,,,,
Circle (Diameter),3.338197392,93.64310287,2.061631618,,,,
Circle (Diameter),2.503245366,83.76037736,1.785281768,,,,
Circle (Diameter),3.476315812,79.0666278,2.10384951,,,,
Circle (Diameter),3.661144835,63.63021122,2.159054048,,,,
Circle (Diameter),2.774952084,84.00308479,1.879675166,,,,
Circle (Diameter),2.614384387,99.4236858,1.824482827,,,,
Circle (Diameter),2.691597818,98.08956035,1.851228992,,,,
Circle (Diameter),4.350528905,95.25150135,2.353564412,,,,
Circle (Diameter),1.595006015,102.444929,1.42507008,,,,
Circle (Diameter),2.070165596,95.51422996,1.623519849,,,,
Circle (Diameter),1.925302326,91.80499475,1.565685491,,,,
Circle (Diameter),3.575978521,97.23204837,2.133794101,,,,
Circle (Diameter),2.049629038,89.4965789,1.615446917,,,,
Circle (Diameter),3.625105189,76.35921004,2.148401099,,,,
Circle (Diameter),3.254440449,87.55053026,2.035603664,,,,
Circle (Diameter),3.812954294,96.46870112,2.20336202,,,,
Circle (Diameter),3.600944533,90.06435288,2.141229782,,,,
Circle (Diameter),2.618411163,79.811902,1.825887356,,,,
Circle (Diameter),3.262191993,79.61122231,2.038026459,,,,
Circle (Diameter),1.788895285,99.86593407,1.509202511,,,,
Circle (Diameter),2.375999241,81.61251123,1.739314863,,,,
Circle (Diameter),2.805555582,95.29131428,1.890011723,,,,
Circle (Diameter),3.047967504,83.81138145,1.969972781,,,,
Circle (Diameter),4.29908684,79.75230339,2.33960838,,,,
Circle (Diameter),2.466400365,97.05046269,1.772094376,,,,
Circle (Diameter),2.611968321,97.7153876,1.82363959,,,,
Circle (Diameter),2.707704923,90.78584776,1.856759808,,,,
Circle (Diameter),2.410428177,79.52928285,1.751871135,,,,
Circle (Diameter),2.529721419,73.25026671,1.794698122,,,,
Circle (Diameter),3.508328682,97.92321515,2.113514328,,,,
Circle (Diameter),4.713140093,84.6886912,2.449684948,,,,
Circle (Diameter),3.949864682,80.88559854,2.242570826,,,,
Circle (Diameter),3.889966387,79.08083616,2.225501973,,,,
Circle (Diameter),3.042028009,74.98345854,1.968052427,,,,
Circle (Diameter),2.730254869,86.37481964,1.864475386,,,,
Circle (Diameter),2.283685399,83.83500937,1.705191648,,,,
Circle (Diameter),2.909345736,91.97634611,1.924654265,,,,
Circle (Diameter),2.627471409,90.10567506,1.829043603,,,,
Circle (Diameter),3.232796527,71.50182806,2.028823398,,,,
Circle (Diameter),2.514016992,94.06927414,1.789118736,,,,
Circle (Diameter),3.898422617,80.54062094,2.227919621,,,,
Circle (Diameter),2.595861217,76.03380868,1.818008018,,,,
Circle (Diameter),4.572202929,72.34853675,2.412780466,,,,
Circle (Diameter),3.103134336,69.85427099,1.987720642,,,,
