Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),3.236456978,70.34918261,2.029971677,,,,
Circle (Diameter),3.379499312,73.98604403,2.074346202,,,,
Circle (Diameter),3.731641724,74.11436587,2.179741684,,,,
Circle (Diameter),3.869344805,51.56294592,2.219595192,,,,
Circle (Diameter),4.052990261,62.74133474,2.271657429,,,,
Circle (Diameter),4.045404416,59.30179641,2.269530541,,,,
Circle (Diameter),4.908673515,58.35243362,2.499983446,,,,
Circle (Diameter),4.936994001,56.15127625,2.507184874,,,,
Circle (Diameter),3.701512801,59.02700563,2.170924336,,,,
Circle (Diameter),4.119619261,58.00024621,2.290253731,,,,
Circle (Diameter),4.112159848,65.40303703,2.288179305,,,,
Circle (Diameter),3.801519517,73.74862902,2.200055676,,,,
Circle (Diameter),4.001785811,61.15896222,2.257262046,,,,
Circle (Diameter),4.096482436,59.8200033,2.283813353,,,,
Circle (Diameter),4.261853845,67.39492466,2.329455054,,,,
Circle (Diameter),4.365021329,66.22161674,2.357481234,,,,
Circle (Diameter),4.063231151,63.20338042,2.274525573,,,,
Circle (Diameter),4.019991837,63.04682377,2.262390898,,,,
Circle (Diameter),4.354527578,51.18504141,2.354645772,,,,
Circle (Diameter),3.763590295,51.49583932,2.189052762,,,,
Circle (Diameter),3.333978637,67.40216143,2.060328479,,,,
Circle (Diameter),3.61604562,63.16535752,2.145714864,,,,
Circle (Diameter),2.957594322,60.98820755,1.940547873,,,,
Circle (Diameter),3.458260056,81.83613815,2.098378769,,,,
Circle (Diameter),3.466857346,71.52463542,2.100985452,,,,
Circle (Diameter),3.807208901,59.20923568,2.201701371,,,,
Circle (Diameter),4.374124343,60.42668727,2.359938153,,,,
Circle (Diameter),4.339735181,57.70506398,2.350642986,,,,
Circle (Diameter),4.275002642,67.71117087,2.333045738,,,,
Circle (Diameter),3.704041416,66.4799294,2.171665722,,,,
Circle (Diameter),4.752025827,74.22688896,2.459769745,,,,
Circle (Diameter),3.752970113,58.6875544,2.185962021,,,,
Circle (Diameter),4.469705983,67.66865996,2.385583034,,,,
Circle (Diameter),3.799243764,67.5243888,2.199397054,,,,
Circle (Diameter),3.856137597,77.26929138,2.21580389,,,,
Circle (Diameter),4.386767417,67.7867424,2.363346303,,,,
Circle (Diameter),3.298957322,82.00986685,2.049478694,,,,
Circle (Diameter),3.180997441,74.21549988,2.012503847,,,,
Circle (Diameter),2.938882572,87.39476809,1.934399521,,,,
Circle (Diameter),3.49656857,79.73075064,2.109969046,,,,
Circle (Diameter),3.448272027,81.38387929,2.095346345,,,,
Circle (Diameter),3.87699867,73.3627414,2.221789374,,,,
Circle (Diameter),3.418687234,72.9475521,2.086338366,,,,
Circle (Diameter),3.224742477,77.65105582,2.02629456,,,,
Circle (Diameter),3.555864588,72.52070725,2.127784625,,,,
Circle (Diameter),3.457375041,84.01905289,2.09811025,,,,
Circle (Diameter),3.542336498,72.89850927,2.123733248,,,,
Circle (Diameter),3.845138123,69.22301294,2.212641388,,,,
Circle (Diameter),3.996349289,63.59453894,2.255728253,,,,
Circle (Diameter),3.316784057,79.91169483,2.055008667,,,,
Circle (Diameter),3.005258711,71.19519508,1.956122244,,,,
Circle (Diameter),3.295417261,73.27160536,2.048378767,,,,
Circle (Diameter),3.938823302,73.53172629,2.239434211,,,,
Circle (Diameter),2.874782186,74.58038893,1.913187487,,,,
Circle (Diameter),2.743673508,83.02957297,1.869051526,,,,
Circle (Diameter),3.437019691,67.18292923,2.091924804,,,,
