Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),4.821633101,61.55435749,2.477719503,,,,
Circle (Diameter),4.837855622,67.08889458,2.481884181,,,,
Circle (Diameter),3.891769113,68.48859718,2.226017595,,,,
Circle (Diameter),5.191342988,58.7264239,2.570957639,,,,
Circle (Diameter),4.716254878,87.62106697,2.450494279,,,,
Circle (Diameter),6.085762812,63.82150542,2.783636807,,,,
Circle (Diameter),4.874526699,68.7817441,2.491272798,,,,
Circle (Diameter),5.399100313,65.40420463,2.621897791,,,,
Circle (Diameter),4.666224078,74.57216569,2.437462004,,,,
Circle (Diameter),4.871118606,78.32578562,2.490401742,,,,
Circle (Diameter),5.673383606,74.7713939,2.687671178,,,,
Circle (Diameter),4.660362159,68.161106,2.435930499,,,,
Circle (Diameter),4.48559517,79.68840762,2.389819481,,,,
Circle (Diameter),4.393263106,67.91459709,2.365095414,,,,
Circle (Diameter),4.421707325,52.80531831,2.372739476,,,,
Circle (Diameter),3.752375589,53.99765899,2.18578887,,,,
Circle (Diameter),4.112272312,62.56721743,2.288210595,,,,
Circle (Diameter),3.720956034,73.60664669,2.176618562,,,,
Circle (Diameter),4.646285736,60.18227019,2.432248905,,,,
Circle (Diameter),3.901975516,66.16130988,2.228934618,,,,
Circle (Diameter),4.471335941,63.17272727,2.386017967,,,,
Circle (Diameter),4.172612139,63.03881476,2.304937045,,,,
Circle (Diameter),3.886146725,52.80059041,2.224409065,,,,
Circle (Diameter),4.410639073,64.99622015,2.369767939,,,,
Circle (Diameter),3.375221913,64.06739399,2.073033047,,,,
Circle (Diameter),4.863842353,63.68415437,2.488541023,,,,
Circle (Diameter),4.947389807,63.17496675,2.50982317,,,,
Circle (Diameter),3.956126644,59.60311052,2.244347764,,,,
Circle (Diameter),4.806358849,72.97912562,2.473791857,,,,
Circle (Diameter),5.147213417,61.96209113,2.560006966,,,,
Circle (Diameter),4.204745775,72.42345791,2.31379528,,,,
Circle (Diameter),4.370769561,67.37137924,2.35903299,,,,
Circle (Diameter),4.166066399,62.20437838,2.303128413,,,,
Circle (Diameter),4.890620383,57.13120764,2.495381989,,,,
Circle (Diameter),4.212243624,51.65953749,2.315857326,,,,
Circle (Diameter),4.397071537,57.49938477,2.366120319,,,,
Circle (Diameter),4.531675768,60.47286976,2.402063445,,,,
Circle (Diameter),3.785223306,65.96897609,2.195335054,,,,
Circle (Diameter),4.149523527,46.32438084,2.298551162,,,,
Circle (Diameter),3.719170832,64.23699509,2.176096362,,,,
Circle (Diameter),4.185108553,54.88118572,2.308385953,,,,
Circle (Diameter),4.227477347,50.24464114,2.320041235,,,,
Circle (Diameter),3.953389334,59.19353275,2.243571179,,,,
Circle (Diameter),4.13452783,62.35050646,2.29439411,,,,
Circle (Diameter),4.280319327,58.09388744,2.334496055,,,,
Circle (Diameter),5.020107035,52.89605106,2.528200703,,,,
Circle (Diameter),4.117508904,55.89394396,2.289667042,,,,
Circle (Diameter),4.060858494,64.11785268,2.27386139,,,,
Circle (Diameter),5.092110182,59.5239698,2.546267082,,,,
Circle (Diameter),4.073235895,62.90933937,2.277324091,,,,
Circle (Diameter),4.671278564,61.54087686,2.438781785,,,,
Circle (Diameter),4.200342277,59.20285308,2.31258338,,,,
Circle (Diameter),3.658473964,50.60288319,2.15826637,,,,
Circle (Diameter),3.816642861,50.64251992,2.204427504,,,,
Circle (Diameter),3.499114932,61.5213601,2.110737194,,,,
Circle (Diameter),3.255375352,72.16497664,2.035896027,,,,
Circle (Diameter),4.450270557,61.58165877,2.38039082,,,,
Circle (Diameter),4.927752585,52.44630235,2.504837212,,,,
Circle (Diameter),5.304787247,58.66096254,2.598896862,,,,
Circle (Diameter),5.104487583,73.35710498,2.549359811,,,,
Circle (Diameter),4.24747161,67.91321185,2.325521193,,,,
Circle (Diameter),4.03360441,61.22696466,2.266218137,,,,
Circle (Diameter),4.555954515,53.20300007,2.408489455,,,,
Circle (Diameter),2.978669042,65.0212766,1.947449413,,,,
Circle (Diameter),4.858129707,55.07804052,2.487079182,,,,
Circle (Diameter),4.712100183,52.39956024,2.449414684,,,,
Circle (Diameter),4.517394152,52.45670153,2.398275396,,,,
Circle (Diameter),4.598323309,55.21025945,2.419662596,,,,
Circle (Diameter),5.411899367,46.61073616,2.625003674,,,,
Circle (Diameter),4.496328769,49.03350218,2.392677077,,,,
Circle (Diameter),5.308238638,48.36862687,2.599742169,,,,
Circle (Diameter),4.904544959,59.28244872,2.49893189,,,,
Circle (Diameter),4.81016728,59.14271317,2.474771747,,,,
Circle (Diameter),4.285674933,59.80358223,2.335956078,,,,
Circle (Diameter),4.141787652,51.76386545,2.296407591,,,,
Circle (Diameter),4.653188518,51.45799937,2.434054977,,,,
Circle (Diameter),4.279010179,39.16484501,2.334139021,,,,
Circle (Diameter),4.049433201,46.3749861,2.270660363,,,,
Circle (Diameter),5.130075478,53.4236384,2.555741569,,,,
Circle (Diameter),4.39028777,49.63957187,2.364294398,,,,
Circle (Diameter),5.537101534,48.38687857,2.655194275,,,,
Circle (Diameter),4.689130584,49.50490691,2.443437433,,,,
Circle (Diameter),4.252351162,54.69241566,2.326856604,,,,
Circle (Diameter),5.343704651,52.22486219,2.608412559,,,,
Circle (Diameter),3.77439308,65.58007287,2.192192174,,,,
