Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),4.475587093,92.51557268,2.387151959,,,,
Circle (Diameter),4.608464065,95.72027288,2.422329186,,,,
Circle (Diameter),3.960676553,90.4060544,2.245637997,,,,
Circle (Diameter),4.095026662,88.741759,2.283407516,,,,
Circle (Diameter),3.762588711,95.99742469,2.188761462,,,,
Circle (Diameter),4.335835482,86.96400895,2.349586601,,,,
Circle (Diameter),3.951346685,81.79682034,2.242991497,,,,
Circle (Diameter),4.601294797,78.64614669,2.420444276,,,,
Circle (Diameter),3.861681736,98.49488055,2.217396197,,,,
Circle (Diameter),4.475194257,90.95272517,2.387047192,,,,
Circle (Diameter),2.408088202,82.80346147,1.751020595,,,,
Circle (Diameter),4.630855749,67.47013853,2.428206883,,,,
Circle (Diameter),2.546072048,71.49712771,1.800488716,,,,
Circle (Diameter),3.977273899,72.50672366,2.250338287,,,,
Circle (Diameter),4.054269867,74.16286763,2.272016003,,,,
Circle (Diameter),2.430578096,81.32532356,1.759178259,,,,
Circle (Diameter),4.346540279,74.16492065,2.352485274,,,,
Circle (Diameter),4.203547765,69.3698289,2.313465635,,,,
Circle (Diameter),4.789659935,69.91125556,2.469490724,,,,
Circle (Diameter),2.338654337,67.7442486,1.725591836,,,,
Circle (Diameter),2.345430768,66.40883396,1.728090045,,,,
Circle (Diameter),2.879688509,88.7240921,1.914819387,,,,
Circle (Diameter),3.316424571,86.30351264,2.054897299,,,,
Circle (Diameter),4.82743559,57.51364029,2.479209933,,,,
Circle (Diameter),3.90957513,62.23376286,2.231104134,,,,
Circle (Diameter),4.325037392,64.90083097,2.346659038,,,,
Circle (Diameter),4.018778867,59.35808118,2.262049552,,,,
Circle (Diameter),3.929911021,63.32308222,2.23689922,,,,
Circle (Diameter),3.990817016,59.94813875,2.254166374,,,,
Circle (Diameter),3.98258098,65.90945384,2.251839158,,,,
Circle (Diameter),3.25394599,78.96128319,2.035449019,,,,
Circle (Diameter),4.118119697,65.18512035,2.289836861,,,,
Circle (Diameter),4.037284528,61.37537261,2.26725171,,,,
Circle (Diameter),4.630279123,60.19148936,2.4280557,,,,
Circle (Diameter),3.960618217,71.23679795,2.245621459,,,,
Circle (Diameter),3.84968593,63.37124909,2.213949494,,,,
Circle (Diameter),4.130829629,68.1038681,2.29336775,,,,
Circle (Diameter),2.725111133,62.47526101,1.862718244,,,,
Circle (Diameter),2.840720676,69.25494549,1.901819629,,,,
Circle (Diameter),4.434546168,81.18784137,2.376181715,,,,
Circle (Diameter),3.736923412,82.63011244,2.181283719,,,,
Circle (Diameter),4.081515092,70.95008677,2.279637343,,,,
Circle (Diameter),4.172213168,76.96507696,2.304826847,,,,
Circle (Diameter),4.656614102,74.63494449,2.434950763,,,,
Circle (Diameter),3.738753642,83.86505451,2.181817817,,,,
Circle (Diameter),3.909880168,91.02668855,2.231191172,,,,
Circle (Diameter),3.939062172,83.21817298,2.239502116,,,,
Circle (Diameter),3.515872272,62.94732795,2.115785341,,,,
Circle (Diameter),3.978107084,86.27768651,2.250573983,,,,
Circle (Diameter),4.717926815,76.12758283,2.450928597,,,,
Circle (Diameter),4.149030252,64.47385008,2.298414538,,,,
Circle (Diameter),3.641141363,85.57585791,2.153147736,,,,
Circle (Diameter),4.634346301,67.90200657,2.429121853,,,,
Circle (Diameter),1.910048604,74.90449008,1.559470877,,,,
Circle (Diameter),4.201395172,69.55351305,2.312873208,,,,
Circle (Diameter),3.949738516,76.67143183,2.24253501,,,,
Circle (Diameter),3.509364786,80.51382562,2.113826394,,,,
Circle (Diameter),4.293008363,78.3381801,2.337953809,,,,
Circle (Diameter),3.734178066,81.9771644,2.180482328,,,,
Circle (Diameter),3.92452201,67.12383794,2.235364985,,,,
Circle (Diameter),3.864022733,67.73072779,2.218068201,,,,
Circle (Diameter),4.49596056,66.89571844,2.392579106,,,,
Circle (Diameter),3.906524746,73.42147306,2.230233573,,,,
Circle (Diameter),3.979022199,78.08095171,2.250832827,,,,
Circle (Diameter),3.973633188,70.79282959,2.249308096,,,,
Circle (Diameter),3.32501993,75.03250931,2.057558471,,,,
Circle (Diameter),4.600487042,72.84243435,2.420231813,,,,
Circle (Diameter),3.424564119,60.69645264,2.088130853,,,,
Circle (Diameter),4.500027738,65.82046018,2.39366106,,,,
Circle (Diameter),3.950145233,66.50298171,2.242650467,,,,
Circle (Diameter),3.197818929,67.38178683,2.017818009,,,,
Circle (Diameter),3.548714736,77.34205386,2.125644358,,,,
Circle (Diameter),4.015626804,71.00042037,2.261162277,,,,
