Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),3.644050274,32.0672866,2.15400764,,,,
Circle (Diameter),4.226332287,41.69801109,2.319727009,,,,
Circle (Diameter),5.294062096,34.23134615,2.596268325,,,,
Circle (Diameter),3.659665528,43.33442865,2.158617815,,,,
Circle (Diameter),3.980220173,50.26150711,2.251171633,,,,
Circle (Diameter),4.098463982,32.34233318,2.284365648,,,,
Circle (Diameter),4.333478462,37.78688866,2.34894788,,,,
Circle (Diameter),4.268660428,38.52764058,2.331314492,,,,
Circle (Diameter),4.010272171,35.91672282,2.259654202,,,,
Circle (Diameter),3.401964735,36.91139366,2.081229452,,,,
Circle (Diameter),3.564795495,35.64633183,2.13045502,,,,
Circle (Diameter),3.32231712,34.5409875,2.056722037,,,,
Circle (Diameter),3.551439052,44.04354164,2.12646012,,,,
Circle (Diameter),3.499486415,43.45969611,2.110849234,,,,
Circle (Diameter),3.325852649,36.1405065,2.057816103,,,,
Circle (Diameter),3.82347838,41.49233395,2.20640066,,,,
Circle (Diameter),3.522663773,38.4899479,2.117827854,,,,
Circle (Diameter),4.813230129,36.85714955,2.47555952,,,,
Circle (Diameter),3.257793712,39.5730752,2.036652102,,,,
Circle (Diameter),3.630300994,33.01864549,2.149940182,,,,
Circle (Diameter),3.325852649,37.72073505,2.057816103,,,,
Circle (Diameter),4.000844093,40.22544297,2.256996436,,,,
Circle (Diameter),3.966176265,30.63527071,2.247196578,,,,
Circle (Diameter),4.21798451,37.35898944,2.317434935,,,,
Circle (Diameter),3.013252945,48.61614916,1.958722238,,,,
Circle (Diameter),3.275667776,30.9084161,2.042231561,,,,
Circle (Diameter),4.024316078,31.83614411,2.26360738,,,,
Circle (Diameter),4.040324169,37.53342293,2.268105047,,,,
Circle (Diameter),4.244599187,36.84586815,2.324734724,,,,
Circle (Diameter),2.887545241,35.87531668,1.917429735,,,,
Circle (Diameter),2.371357982,47.40935977,1.73761525,,,,
Circle (Diameter),4.098169354,42.62211829,2.284283538,,,,
Circle (Diameter),3.828781673,37.38685852,2.207930306,,,,
Circle (Diameter),2.107568222,36.9401714,1.638120632,,,,
Circle (Diameter),3.913143328,33.35398001,2.232122046,,,,
Circle (Diameter),3.579232239,42.3259665,2.13476463,,,,
Circle (Diameter),3.018261611,46.6605378,1.960349469,,,,
Circle (Diameter),4.332692789,42.03371137,2.348734935,,,,
Circle (Diameter),3.939463378,36.41696204,2.239616163,,,,
Circle (Diameter),1.804003759,31.91829253,1.515562247,,,,
Circle (Diameter),3.70533278,43.06501915,2.172044249,,,,
Circle (Diameter),2.933114284,42.61362939,1.932500219,,,,
Circle (Diameter),3.372207365,39.94885491,2.072107085,,,,
Circle (Diameter),3.452346026,38.17186939,2.096583765,,,,
Circle (Diameter),4.187637884,34.84773265,2.309083401,,,,
Circle (Diameter),4.354490626,55.19371362,2.354635781,,,,
Circle (Diameter),4.670538976,47.17110156,2.438588715,,,,
Circle (Diameter),4.425517449,55.35983713,2.373761534,,,,
Circle (Diameter),4.157065477,47.57216355,2.300639075,,,,
Circle (Diameter),3.960375812,50.76987924,2.245552737,,,,
Circle (Diameter),4.126490321,49.47387825,2.292162878,,,,
Circle (Diameter),4.645112214,56.87689734,2.431941726,,,,
Circle (Diameter),4.785274613,47.03550171,2.468359956,,,,
Circle (Diameter),4.713512305,49.97014211,2.449781676,,,,
Circle (Diameter),4.033188813,50.31512851,2.266101385,,,,
Circle (Diameter),5.171088955,52.75853356,2.56593744,,,,
Circle (Diameter),1.879689154,59.46073174,1.547027654,,,,
Circle (Diameter),4.832555783,50.62364589,2.480524365,,,,
Circle (Diameter),4.363841791,48.73136834,2.357162687,,,,
Circle (Diameter),3.914460544,45.92996087,2.232497695,,,,
Circle (Diameter),3.665656524,46.22540466,2.160383957,,,,
Circle (Diameter),4.257406625,46.77119631,2.32823935,,,,
Circle (Diameter),2.996785581,45.60698592,1.953362718,,,,
Circle (Diameter),4.331480457,51.88487879,2.348406312,,,,
Circle (Diameter),4.828247943,54.3264371,2.479418523,,,,
Circle (Diameter),3.001828906,43.35014625,1.955005696,,,,
Circle (Diameter),4.92869416,47.21093553,2.505076508,,,,
Circle (Diameter),3.652733004,54.3178567,2.156572305,,,,
Circle (Diameter),3.956593319,57.17619929,2.244480135,,,,
Circle (Diameter),4.687875405,53.76261449,2.443110383,,,,
Circle (Diameter),4.028880973,46.69761905,2.264890853,,,,
Circle (Diameter),4.284829703,50.34030133,2.335725716,,,,
Circle (Diameter),4.53699594,52.10239885,2.403473038,,,,
Circle (Diameter),3.831455824,48.71607295,2.208701218,,,,
Circle (Diameter),3.362741832,58.25030975,2.069196917,,,,
Circle (Diameter),4.143931819,51.10517302,2.297001929,,,,
Circle (Diameter),4.358798466,51.04721418,2.355800198,,,,
Circle (Diameter),3.784279724,53.88988423,2.19506141,,,,
Circle (Diameter),3.321239472,60.39501321,2.056388444,,,,
Circle (Diameter),3.915826444,52.22637331,2.232887162,,,,
Circle (Diameter),3.507842487,57.05227878,2.113367874,,,,
Circle (Diameter),3.941568414,55.70267878,2.240214448,,,,
Circle (Diameter),4.070383333,59.02408937,2.276526526,,,,
Circle (Diameter),3.867074305,53.01832484,2.218943877,,,,
Circle (Diameter),4.51261987,55.58400719,2.397007732,,,,
Circle (Diameter),3.802876984,48.77007137,2.200448445,,,,
Circle (Diameter),4.163474702,51.8315674,2.302411917,,,,
Circle (Diameter),5.402346408,49.43418234,2.622685852,,,,
Circle (Diameter),3.259773952,48.99329393,2.037270994,,,,
Circle (Diameter),5.002242646,46.01528232,2.523698308,,,,
Circle (Diameter),3.569938423,49.76597154,2.131991269,,,,
Circle (Diameter),3.921395115,48.57687775,2.234474285,,,,
Circle (Diameter),4.042750116,44.7191199,2.268785869,,,,
Circle (Diameter),3.748556174,49.5310782,2.184676167,,,,
Circle (Diameter),3.324601689,55.36789898,2.057429061,,,,
Circle (Diameter),4.43108612,45.13373497,2.375254528,,,,
Circle (Diameter),4.655093794,47.77260632,2.434553245,,,,
Circle (Diameter),3.329645014,49.67219047,2.058989,,,,
Circle (Diameter),4.093603641,43.66835276,2.283010739,,,,
Circle (Diameter),3.760639139,43.77141403,2.188194339,,,,
Circle (Diameter),3.886932396,45.58668987,2.22463391,,,,
Circle (Diameter),3.375034936,49.26091161,2.072975626,,,,
Circle (Diameter),3.949448609,45.44950185,2.242452708,,,,
Circle (Diameter),3.756961715,50.02745392,2.18712419,,,,
Circle (Diameter),3.215119515,53.0568856,2.023268966,,,,
Circle (Diameter),3.531167864,55.31378739,2.120382646,,,,
Circle (Diameter),2.149507027,49.33994882,1.654338946,,,,
Circle (Diameter),4.329274002,49.4597387,2.347808097,,,,
Circle (Diameter),3.898910292,47.01008321,2.228058968,,,,
Circle (Diameter),4.129327191,51.08832825,2.292950648,,,,
Circle (Diameter),4.086038654,50.27262456,2.28090026,,,,
Circle (Diameter),2.831406558,53.20021499,1.898699238,,,,
Circle (Diameter),3.491031405,51.30893916,2.108297711,,,,
Circle (Diameter),1.959541796,49.6605946,1.57954617,,,,
