Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),2.80635134,87.26070569,1.890279742,,,,
Circle (Diameter),2.587212337,83.7608346,1.814976876,,,,
Circle (Diameter),2.267154057,88.12576778,1.699008593,,,,
Circle (Diameter),1.755697147,88.91256796,1.495133116,,,,
Circle (Diameter),2.036779706,90.28092798,1.610375256,,,,
Circle (Diameter),2.807842758,95.78782051,1.890781964,,,,
Circle (Diameter),2.612566442,99.23327017,1.823848378,,,,
Circle (Diameter),2.22101953,91.81962409,1.681633104,,,,
Circle (Diameter),2.835781987,98.51446281,1.900165721,,,,
Circle (Diameter),2.667152337,100.934447,1.842803252,,,,
Circle (Diameter),2.681469948,103.9893822,1.847742833,,,,
Circle (Diameter),1.730541898,105.7236604,1.484383501,,,,
Circle (Diameter),4.391131996,101.0899546,2.364521707,,,,
Circle (Diameter),1.804814509,103.0389804,1.515902769,,,,
Circle (Diameter),2.168422192,104.681001,1.661601903,,,,
Circle (Diameter),2.205309928,87.40939221,1.675675329,,,,
Circle (Diameter),2.540978383,105.8796863,1.798686787,,,,
Circle (Diameter),2.770656739,111.3520367,1.878219829,,,,
Circle (Diameter),2.450101319,106.1388162,1.766229285,,,,
Circle (Diameter),3.088030467,104.3418953,1.98287733,,,,
Circle (Diameter),2.76687848,118.8884504,1.876938757,,,,
Circle (Diameter),2.680773953,101.2158633,1.84750302,,,,
Circle (Diameter),2.567823905,107.5174801,1.808163416,,,,
Circle (Diameter),2.617438407,115.584544,1.82554816,,,,
Circle (Diameter),2.394720001,109.7904239,1.746153545,,,,
Circle (Diameter),2.150127466,116.6438442,1.654577685,,,,
Circle (Diameter),2.433994006,118.8521546,1.760413991,,,,
Circle (Diameter),2.159175401,106.7530383,1.658055338,,,,
Circle (Diameter),2.179458685,104.9686758,1.665825016,,,,
Circle (Diameter),2.689523605,112.5998411,1.850515553,,,,
Circle (Diameter),2.67580256,108.1858813,1.845789163,,,,
Circle (Diameter),2.30324637,103.3653385,1.71247901,,,,
Circle (Diameter),2.14853662,110.3496156,1.653965474,,,,
Circle (Diameter),2.85049731,103.3498954,1.905089472,,,,
Circle (Diameter),2.009735328,96.18503188,1.599648241,,,,
Circle (Diameter),1.487937921,116.5613652,1.376408878,,,,
Circle (Diameter),1.638670556,122.978684,1.444444583,,,,
Circle (Diameter),2.258404405,82.48158654,1.695726923,,,,
Circle (Diameter),3.820515509,74.49662192,2.205545608,,,,
Circle (Diameter),2.552848479,113.7494826,1.802883145,,,,
Circle (Diameter),2.44265782,111.4277228,1.763544309,,,,
Circle (Diameter),2.365760061,106.7523704,1.735563097,,,,
Circle (Diameter),4.458105866,107.7479004,2.3824854,,,,
Circle (Diameter),2.720393278,106.0063174,1.861105128,,,,
Circle (Diameter),2.173270139,112.6965015,1.66345829,,,,
Circle (Diameter),2.571606426,117.6642336,1.809494679,,,,
Circle (Diameter),2.506788391,104.9321098,1.78654474,,,,
Circle (Diameter),2.54813444,103.6078466,1.801217792,,,,
Circle (Diameter),5.814079512,113.1422697,2.720793258,,,,
Circle (Diameter),2.690537699,109.1684162,1.850864391,,,,
Circle (Diameter),2.440791847,119.0034585,1.762870585,,,,
Circle (Diameter),2.156672794,112.3971439,1.657094169,,,,
Circle (Diameter),1.981860518,107.7287934,1.588516032,,,,
Circle (Diameter),2.682680967,121.5273078,1.848160029,,,,
Circle (Diameter),1.992663524,120.5221678,1.592839602,,,,
Circle (Diameter),1.9988507,121.2214037,1.595310551,,,,
Circle (Diameter),3.484656834,111.8689234,2.106371971,,,,
Circle (Diameter),3.454310209,119.0936441,2.097180097,,,,
Circle (Diameter),2.014564163,112.8492165,1.601568843,,,,
Circle (Diameter),2.448353951,117.3699038,1.765599351,,,,
Circle (Diameter),3.054009739,106.5782268,1.971924433,,,,
Circle (Diameter),3.061866471,119.509964,1.974459286,,,,
Circle (Diameter),3.079249489,115.8926523,1.980056115,,,,
Circle (Diameter),3.414240878,108.5945251,2.084981175,,,,
Circle (Diameter),1.936095057,121.1249492,1.570067766,,,,
Circle (Diameter),2.347787787,130.7153949,1.728958141,,,,
Circle (Diameter),2.616782632,128.654768,1.825319459,,,,
Circle (Diameter),2.992629025,109.1678125,1.952007586,,,,
Circle (Diameter),3.287649292,120.6451524,2.04596312,,,,
Circle (Diameter),2.44265782,137.0810089,1.763544309,,,,
Circle (Diameter),3.256713412,126.8221031,2.036314392,,,,
Circle (Diameter),2.566106714,131.2527945,1.807558725,,,,
Circle (Diameter),2.518966325,155.41508,1.790878984,,,,
Circle (Diameter),2.93930146,142.0298262,1.934537374,,,,
Circle (Diameter),3.021895349,148.8610087,1.961529163,,,,
Circle (Diameter),3.758758554,148.4857417,2.187647145,,,,
Circle (Diameter),3.00922637,160.6636394,1.957413092,,,,
Circle (Diameter),2.965523301,120.0993355,1.943147328,,,,
Circle (Diameter),3.256025948,120.6351964,2.036099456,,,,
Circle (Diameter),3.108614023,115.267706,1.989474881,,,,
Circle (Diameter),3.220965283,118.6538247,2.025107496,,,,
Circle (Diameter),3.441641229,137.758579,2.09333077,,,,
Circle (Diameter),2.215794698,155.3357797,1.679653962,,,,
Circle (Diameter),3.055482876,132.5531022,1.972399966,,,,
Circle (Diameter),2.746909747,132.2948713,1.870153501,,,,
Circle (Diameter),2.503645698,139.6923802,1.785424518,,,,
Circle (Diameter),2.35554631,159.3339137,1.731812551,,,,
