Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),4.78960918,75.6429193,2.46947764,,,,
Circle (Diameter),2.242236434,72.547915,1.689646145,,,,
Circle (Diameter),2.003420239,70.74327505,1.597133017,,,,
Circle (Diameter),4.700332098,71.87939312,2.446354165,,,,
Circle (Diameter),1.954955537,62.60706072,1.577696643,,,,
Circle (Diameter),2.558638664,61.51013677,1.804926571,,,,
Circle (Diameter),4.027246667,61.74291396,2.264431433,,,,
Circle (Diameter),3.032232329,68.19615485,1.964881195,,,,
Circle (Diameter),3.18357824,79.10187374,2.013320071,,,,
Circle (Diameter),3.051575697,69.0572347,1.971138466,,,,
Circle (Diameter),1.969409922,72.68031666,1.583518422,,,,
Circle (Diameter),4.267550814,70.33456494,2.331011466,,,,
Circle (Diameter),2.473400307,72.39170758,1.774607303,,,,
Circle (Diameter),2.349368932,76.70619791,1.729540237,,,,
Circle (Diameter),1.967496841,74.13658648,1.582749122,,,,
Circle (Diameter),2.391350417,72.16270884,1.744924616,,,,
Circle (Diameter),4.770372095,71.00131006,2.464513419,,,,
Circle (Diameter),1.962395294,68.90866926,1.580695825,,,,
Circle (Diameter),0.49283075,73.4308247,0.792143674,,,,
Circle (Diameter),3.650688688,65.91332283,2.155968739,,,,
Circle (Diameter),2.687877869,68.27194305,1.849949295,,,,
Circle (Diameter),2.488067256,68.78139851,1.779861124,,,,
Circle (Diameter),2.738361933,66.55123994,1.867241468,,,,
Circle (Diameter),2.900336068,92.05695318,1.921671818,,,,
Circle (Diameter),2.597112836,74.57933004,1.81844625,,,,
Circle (Diameter),2.953902318,62.93080468,1.939336289,,,,
Circle (Diameter),1.8953312,80.83801898,1.553451201,,,,
Circle (Diameter),3.06358559,68.72034241,1.975013499,,,,
Circle (Diameter),2.133828548,75.09837792,1.64829454,,,,
Circle (Diameter),2.261792366,76.49031874,1.696998374,,,,
Circle (Diameter),2.551624036,62.74558981,1.802450728,,,,
Circle (Diameter),2.637925216,84.82449258,1.832678559,,,,
