Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),3.442230484,88.23238999,2.093509965,,,,
Circle (Diameter),3.345101641,83.59629941,2.063762508,,,,
Circle (Diameter),2.716072076,108.0866106,1.859626407,,,,
Circle (Diameter),2.253015964,84.78850966,1.693702754,,,,
Circle (Diameter),2.209705732,78.17997962,1.677344544,,,,
Circle (Diameter),4.21219017,86.92808622,2.315842632,,,,
Circle (Diameter),2.80504956,88.14598452,1.88984127,,,,
Circle (Diameter),2.620710998,98.53621571,1.826689048,,,,
Circle (Diameter),4.162201716,88.24295956,2.302059908,,,,
Circle (Diameter),3.735482987,85.62734342,2.180863283,,,,
Circle (Diameter),2.62621071,85.01345388,1.828604749,,,,
Circle (Diameter),3.773686344,93.40268076,2.191986926,,,,
Circle (Diameter),2.3704741,99.15839098,1.737291387,,,,
Circle (Diameter),4.153264684,87.75643564,2.299587101,,,,
Circle (Diameter),3.08376711,92.53447333,1.98150807,,,,
Circle (Diameter),2.692992927,95.96345335,1.851708694,,,,
Circle (Diameter),2.283559008,83.75644305,1.70514446,,,,
Circle (Diameter),4.33151428,87.7979664,2.348415481,,,,
Circle (Diameter),2.951479393,73.85511829,1.93854076,,,,
Circle (Diameter),3.621953217,81.18339552,2.147466895,,,,
Circle (Diameter),1.937862822,82.44206009,1.570784383,,,,
Circle (Diameter),2.456112473,98.42405615,1.768394619,,,,
Circle (Diameter),3.80619357,93.20494134,2.20140777,,,,
Circle (Diameter),2.430185259,92.0098012,1.759036092,,,,
Circle (Diameter),4.744778356,85.03385844,2.457893292,,,,
Circle (Diameter),2.652628969,89.61045131,1.837779122,,,,
Circle (Diameter),3.552224725,75.21670049,2.126695322,,,,
Circle (Diameter),4.443963749,76.12199082,2.378703508,,,,
Circle (Diameter),3.855396351,73.92714206,2.215590913,,,,
Circle (Diameter),2.196040922,83.45788503,1.672150156,,,,
Circle (Diameter),3.623770294,85.28924952,2.148005503,,,,
Circle (Diameter),2.680268259,78.55756558,1.847328757,,,,
Circle (Diameter),4.315344653,65.1888532,2.344028042,,,,
Circle (Diameter),2.404014371,79.01440531,1.749538843,,,,
Circle (Diameter),2.638088905,79.31361931,1.832735419,,,,
Circle (Diameter),3.330916116,96.93849119,2.059381975,,,,
Circle (Diameter),4.169178575,73.97240988,2.303988505,,,,
Circle (Diameter),3.094231473,77.73916682,1.984867218,,,,
Circle (Diameter),2.578474025,82.89968597,1.81190924,,,,
Circle (Diameter),3.52604783,79.58190303,2.118844858,,,,
Circle (Diameter),3.523542126,74.32364694,2.118091871,,,,
Circle (Diameter),2.844496288,83.90678033,1.903083067,,,,
Circle (Diameter),2.694467249,103.7350977,1.852215499,,,,
Circle (Diameter),4.073439793,75.56014819,2.27738109,,,,
Circle (Diameter),2.540888463,81.01128019,1.798654961,,,,
Circle (Diameter),3.124195519,99.02250387,1.994454632,,,,
Circle (Diameter),3.380716987,76.67021808,2.074719874,,,,
Circle (Diameter),2.424790835,77.89183806,1.75708269,,,,
Circle (Diameter),2.445671703,83.81376965,1.764631952,,,,
Circle (Diameter),3.929361802,90.10569059,2.236742907,,,,
Circle (Diameter),2.380105776,68.36968437,1.740817278,,,,
Circle (Diameter),3.642145458,83.01333045,2.153444595,,,,
Circle (Diameter),2.686950136,84.37275581,1.849630009,,,,
Circle (Diameter),4.099436475,95.78228843,2.284636652,,,,
Circle (Diameter),3.894281943,82.36629486,2.226736125,,,,
Circle (Diameter),4.425491233,83.72493953,2.373754504,,,,
Circle (Diameter),2.74980155,81.73060707,1.871137642,,,,
Circle (Diameter),2.21932309,78.81304678,1.680990756,,,,
Circle (Diameter),3.448057787,80.43015246,2.095281252,,,,
Circle (Diameter),3.381865434,102.7041367,2.075072241,,,,
Circle (Diameter),3.906079634,80.53352955,2.230106512,,,,
Circle (Diameter),2.156993698,95.06317323,1.657217449,,,,
Circle (Diameter),3.955880505,84.31941277,2.244277945,,,,
Circle (Diameter),3.512162053,96.2766517,2.114668677,,,,
Circle (Diameter),3.808879192,79.97300973,2.202184281,,,,
Circle (Diameter),2.621070997,92.38919151,1.826814507,,,,
Circle (Diameter),2.169626624,85.72829465,1.6620633,,,,
Circle (Diameter),3.823809013,93.13608229,2.206496056,,,,
Circle (Diameter),2.814114625,92.62561458,1.892892502,,,,
Circle (Diameter),4.080121671,78.49182227,2.279248179,,,,
Circle (Diameter),4.373811084,79.17202639,2.359853647,,,,
Circle (Diameter),2.469371488,81.6114499,1.773161422,,,,
Circle (Diameter),4.234848906,77.16405564,2.322063111,,,,
Circle (Diameter),4.120212938,81.65087186,2.290418749,,,,
Circle (Diameter),4.263977717,74.85066188,2.330035418,,,,
Circle (Diameter),4.011214806,71.81762312,2.259919758,,,,
Circle (Diameter),4.37850928,75.00247136,2.361120743,,,,
Circle (Diameter),4.226496558,84.65168719,2.319772091,,,,
Circle (Diameter),3.57918964,77.01179839,2.134751927,,,,
Circle (Diameter),4.144852363,78.7752094,2.297257046,,,,
Circle (Diameter),2.609482115,79.631109,1.822771467,,,,
Circle (Diameter),3.65373434,78.61352642,2.156867879,,,,
Circle (Diameter),2.152608716,74.91492802,1.655532102,,,,
Circle (Diameter),2.669096994,90.27394894,1.843474937,,,,
Circle (Diameter),3.053304971,77.53470125,1.971696891,,,,
Circle (Diameter),3.368084061,87.99267975,2.070839882,,,,
Circle (Diameter),2.529299581,73.81693201,1.79454848,,,,
Circle (Diameter),3.76628222,78.03312487,2.189835487,,,,
Circle (Diameter),3.930301441,75.0383414,2.23701033,,,,
Circle (Diameter),3.901590247,82.80398892,2.228824576,,,,
Circle (Diameter),3.843959051,76.07301196,2.21230212,,,,
Circle (Diameter),4.073439793,71.21521546,2.27738109,,,,
Circle (Diameter),3.910986638,74.94671199,2.231506856,,,,
Circle (Diameter),4.580949298,88.70414944,2.41508712,,,,
Circle (Diameter),2.138722939,74.01009145,1.650183814,,,,
Circle (Diameter),2.302324542,75.95345881,1.712136283,,,,
Circle (Diameter),3.037748724,81.2328005,1.96666769,,,,
Circle (Diameter),2.633077496,67.58156938,1.830993826,,,,
Circle (Diameter),2.125672396,75.80007397,1.645141378,,,,
Circle (Diameter),2.046011883,71.99857237,1.61402083,,,,
Circle (Diameter),3.139334149,82.53022535,1.999280966,,,,
