Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),2.624452401,70.85182807,1.8279925,,,,
Circle (Diameter),3.130242506,67.50643237,1.996383867,,,,
Circle (Diameter),4.577346068,66.80520567,2.414137118,,,,
Circle (Diameter),4.64696019,69.11250152,2.432425431,,,,
Circle (Diameter),3.009505513,61.8108816,1.957503877,,,,
Circle (Diameter),2.403862652,71.51391032,1.749483635,,,,
Circle (Diameter),2.331311684,68.99114107,1.722880793,,,,
Circle (Diameter),3.867282023,69.5,2.219003471,,,,
Circle (Diameter),3.932001402,72.5940035,2.237494062,,,,
Circle (Diameter),1.5559844,68.05668951,1.40753006,,,,
Circle (Diameter),1.790932061,79.66770807,1.51006143,,,,
Circle (Diameter),5.405536576,75.47347569,2.623460106,,,,
Circle (Diameter),4.663493544,72.1449994,2.436748735,,,,
Circle (Diameter),4.044254174,77.98673614,2.269207867,,,,
Circle (Diameter),4.648918087,72.66677982,2.432937802,,,,
Circle (Diameter),2.159778136,77.97196844,1.658286746,,,,
Circle (Diameter),4.330977339,66.78240741,2.34826992,,,,
Circle (Diameter),2.290739703,75.29944085,1.707823286,,,,
Circle (Diameter),2.269964239,79.99228258,1.700061244,,,,
Circle (Diameter),1.849233889,72.57396629,1.53444378,,,,
Circle (Diameter),4.613023306,68.63049581,2.423527118,,,,
Circle (Diameter),1.810837349,72.98796302,1.518430019,,,,
Circle (Diameter),2.010542862,75.33076494,1.599969587,,,,
Circle (Diameter),2.248644914,74.91737066,1.69205899,,,,
Circle (Diameter),2.887354484,75.6713562,1.917366399,,,,
Circle (Diameter),4.299107124,62.78993734,2.339613899,,,,
Circle (Diameter),4.511212652,66.48907534,2.396633961,,,,
Circle (Diameter),4.226664928,66.33946225,2.319818297,,,,
Circle (Diameter),3.609492228,76.86437873,2.143769633,,,,
Circle (Diameter),3.929390873,79.26482225,2.236751181,,,,
Circle (Diameter),4.16303327,71.94326606,2.302289857,,,,
Circle (Diameter),4.20306139,71.37203868,2.31333179,,,,
Circle (Diameter),4.969251821,74.57932365,2.515362385,,,,
Circle (Diameter),1.940167336,84.7770579,1.571718097,,,,
Circle (Diameter),4.423324823,80.75843441,2.373173421,,,,
Circle (Diameter),4.782707728,68.57019052,2.467697836,,,,
Circle (Diameter),4.626075953,66.71036615,2.426953407,,,,
Circle (Diameter),5.066602819,68.69620197,2.539881703,,,,
Circle (Diameter),1.679440694,67.87458261,1.462303082,,,,
Circle (Diameter),5.498210376,63.4130581,2.645853147,,,,
Circle (Diameter),4.141713945,70.05316717,2.296387158,,,,
Circle (Diameter),2.528080351,73.30691392,1.794115903,,,,
Circle (Diameter),3.256418102,74.32121443,2.036222066,,,,
Circle (Diameter),2.391462636,66.64656632,1.744965558,,,,
Circle (Diameter),1.840967212,73.92258458,1.531010207,,,,
Circle (Diameter),2.052311335,65.51164826,1.616503619,,,,
Circle (Diameter),2.092013139,74.0430275,1.632064293,,,,
Circle (Diameter),4.201647353,63.97549138,2.31294262,,,,
Circle (Diameter),2.323915183,76.8441678,1.720145549,,,,
Circle (Diameter),1.313640237,61.74626738,1.293282142,,,,
Circle (Diameter),4.748913675,82.21796638,2.458964149,,,,
Circle (Diameter),3.695613576,84.55859399,2.169193709,,,,
Circle (Diameter),4.555309998,79.69307323,2.408319088,,,,
Circle (Diameter),1.858617146,94.24280184,1.53833184,,,,
Circle (Diameter),4.172361268,84.30046771,2.304867754,,,,
Circle (Diameter),4.214947525,91.47185846,2.316600498,,,,
Circle (Diameter),4.523861685,87.62102769,2.399991582,,,,
Circle (Diameter),4.586321529,92.93918321,2.416502832,,,,
Circle (Diameter),3.288095852,79.09254816,2.046102066,,,,
Circle (Diameter),4.585447964,80.23306386,2.416272683,,,,
Circle (Diameter),3.719309007,81.92991759,2.176136785,,,,
Circle (Diameter),4.59068935,88.73348385,2.417653246,,,,
Circle (Diameter),2.499267331,87.4955162,1.783862662,,,,
Circle (Diameter),5.155011858,93.86555577,2.56194554,,,,
Circle (Diameter),5.253287837,88.22662628,2.586250918,,,,
Circle (Diameter),3.760912504,86.70847935,2.188273869,,,,
Circle (Diameter),1.939421839,90.28617811,1.571416106,,,,
Circle (Diameter),2.201927898,80.30604746,1.674389941,,,,
Circle (Diameter),5.021465723,83.20091735,2.528542808,,,,
Circle (Diameter),4.355700566,93.65086597,2.354962888,,,,
Circle (Diameter),4.211125682,91.14289153,2.315549988,,,,
Circle (Diameter),4.022435803,96.16987638,2.263078507,,,,
Circle (Diameter),5.088511779,82.81090048,2.545367247,,,,
Circle (Diameter),4.676189451,89.53701471,2.440063386,,,,
Circle (Diameter),4.888683956,82.76767793,2.49488792,,,,
Circle (Diameter),5.228391255,91.89272923,2.580115211,,,,
Circle (Diameter),3.618739922,106.987097,2.146514097,,,,
Circle (Diameter),2.342899329,86.86548248,1.727157224,,,,
Circle (Diameter),4.03422892,79.59133663,2.266393566,,,,
Circle (Diameter),2.237198054,89.3997386,1.687746732,,,,
Circle (Diameter),2.112387562,85.30674814,1.639992493,,,,
Circle (Diameter),2.681187086,82.6699958,1.847645373,,,,
Circle (Diameter),2.102341573,94.32536883,1.636088148,,,,
Circle (Diameter),4.038596741,86.02726385,2.267620135,,,,
Circle (Diameter),4.137418698,86.19611206,2.295196092,,,,
Circle (Diameter),2.669284773,84.20992125,1.843539783,,,,
Circle (Diameter),4.588942221,86.47903162,2.417193146,,,,
Circle (Diameter),2.456899464,91.98356239,1.768677912,,,,
Circle (Diameter),2.558014527,95.20579965,1.804706417,,,,
Circle (Diameter),3.725860739,106.4075249,2.178052623,,,,
Circle (Diameter),4.056941591,80.55216462,2.272764498,,,,
Circle (Diameter),4.633821585,96.14957317,2.428984332,,,,
Circle (Diameter),4.425148924,101.8856917,2.373662697,,,,
Circle (Diameter),4.072774943,99.54701968,2.27719523,,,,
Circle (Diameter),4.286252207,90.56154696,2.336113398,,,,
Circle (Diameter),3.830688449,103.6292535,2.208480024,,,,
Circle (Diameter),5.006942717,95.48681455,2.524883654,,,,
Circle (Diameter),4.574965193,87.23574913,2.413509188,,,,
Circle (Diameter),5.080322114,88.3878976,2.543318111,,,,
Circle (Diameter),4.954965644,78.96793222,2.511744056,,,,
Circle (Diameter),4.137637089,84.84740092,2.295256666,,,,
Circle (Diameter),4.376666108,86.83349619,2.360623723,,,,
Circle (Diameter),3.999395546,92.01471376,2.256587814,,,,
Circle (Diameter),4.588068657,82.62270496,2.416963063,,,,
Circle (Diameter),4.463585751,87.43749811,2.383949221,,,,
Circle (Diameter),4.458344366,87.91827859,2.382549129,,,,
Circle (Diameter),3.737653856,94.05963579,2.181496893,,,,
Circle (Diameter),1.966065549,88.32337314,1.582173317,,,,
Circle (Diameter),3.627257173,90.00611649,2.149038686,,,,
Circle (Diameter),1.818105604,88.12641335,1.521474269,,,,
Circle (Diameter),4.422419036,76.37407672,2.372930424,,,,
Circle (Diameter),2.623531846,83.0161926,1.827671878,,,,
Circle (Diameter),2.4951179,87.97745883,1.78238121,,,,
Circle (Diameter),2.201927898,84.58527111,1.674389941,,,,
Circle (Diameter),4.189723357,87.30377262,2.309658299,,,,
Circle (Diameter),3.727607867,106.048403,2.178563229,,,,
Circle (Diameter),3.919027634,93.28130661,2.233799669,,,,
Circle (Diameter),3.988803579,91.46347316,2.253597669,,,,
Circle (Diameter),2.507238604,85.40707528,1.786705163,,,,
Circle (Diameter),4.228596967,93.4776032,2.320348439,,,,
Circle (Diameter),4.517309953,84.03135149,2.398253045,,,,
Circle (Diameter),4.614603171,81.87407516,2.423942087,,,,
Circle (Diameter),3.451670758,92.68229422,2.096378712,,,,
Circle (Diameter),4.131631335,85.82576604,2.293590286,,,,
Circle (Diameter),4.283959101,83.83712849,2.335488415,,,,
Circle (Diameter),2.039990924,84.22314095,1.611644227,,,,
Circle (Diameter),2.467819017,85.5358494,1.77260395,,,,
Circle (Diameter),4.667017027,76.6433347,2.437669099,,,,
Circle (Diameter),4.385838532,85.26842741,2.363096074,,,,
Circle (Diameter),2.903945971,88.11751483,1.92286735,,,,
Circle (Diameter),3.95211388,84.31442505,2.243209236,,,,
Circle (Diameter),2.830457378,78.06338337,1.898380959,,,,
Circle (Diameter),4.241700431,98.45095853,2.323940775,,,,
Circle (Diameter),4.110993379,80.85440561,2.287854746,,,,
Circle (Diameter),4.551269763,87.61021525,2.407250847,,,,
Circle (Diameter),2.028962175,75.67241284,1.607281829,,,,
Circle (Diameter),2.131605975,76.38260732,1.647435893,,,,
Circle (Diameter),3.834291902,92.94674974,2.209518517,,,,
Circle (Diameter),4.430717896,78.11221399,2.375155834,,,,
